,latitude,longtitude,compass_direction,x,y,z
989,28.553141,-81.376477,89.41,838299.386439942,-5527646.529676278,3042302.2502131867
990,28.553141,-81.376351,89.13,838311.542367525,-5527644.686146276,3042302.2502131867
991,28.553142,-81.376225,88.85,838323.6903292126,-5527642.7900916645,3042302.347791956
992,28.553142,-81.376099,88.56,838335.8462485729,-5527640.946508216,3042302.347791956
993,28.553142,-81.375974,88.28,838347.9056883757,-5527639.117529966,3042302.347791956
994,28.553142,-81.375854,88.0,838359.482746832,-5527637.361686096,3042302.347791956
995,28.553142,-81.375741,87.72,838370.384473517,-5527635.708244284,3042302.347791956
996,28.553142,-81.375631,87.44,838380.996770698,-5527634.098678505,3042302.347791956
997,28.553143,-81.375516,87.16,838392.0834792275,-5527632.363431081,3042302.4453707226
998,28.553143,-81.375395,86.88,838403.7569988929,-5527630.592861779,3042302.4453707226
999,28.553143,-81.375272,86.6,838415.6234654639,-5527628.793001601,3042302.4453707226
1000,28.553143,-81.375161,86.31,838426.3322246609,-5527627.168715671,3042302.4453707226
1001,28.553143,-81.375009,86.03,838440.9964663859,-5527624.944434615,3042302.4453707226
1002,28.536752,-81.379881,84.01,838101.3793384116,-5528556.493996867,3040702.90732852
1003,28.536792,-81.379736,87.51,838115.0524274044,-5528552.274141065,3040706.8110859133
1004,28.536842,-81.379514,87.23,838136.0757878011,-5528546.403170854,3040711.690780571
1005,28.536864,-81.379404,86.95,838146.5148284517,-5528543.639695349,3040713.837845487
1006,28.536886,-81.379291,86.67,838157.2433351785,-5528540.83231352,3040715.9849099545
1007,28.536908,-81.379178,86.39,838167.9718339681,-5528538.024910061,3040718.131973974
1008,28.536931,-81.379064,86.11,838178.7888608614,-5528535.150385022,3040720.376631333
1009,28.536953,-81.37895,85.83,838189.6138347107,-5528532.32830893,3040722.523694435
1010,28.536976,-81.378836,85.54,838200.4308452031,-5528529.453739816,3040724.7683508354
1011,28.537009,-81.378665,85.26,838216.6682786936,-5528525.220551379,3040727.9889439456
1012,28.537014,-81.378551,84.98,838227.628469414,-5528523.290406207,3040728.47691251
1013,28.537018,-81.378441,84.7,838238.2106478569,-5528521.471230378,3040728.867287345
1014,28.537023,-81.378333,84.42,838248.5918848631,-5528519.628823639,3040729.355255869
1015,28.537027,-81.378227,84.14,838258.7880921116,-5528517.868129141,3040729.7456306717
1016,28.537031,-81.378122,83.86,838268.8878049003,-5528516.122046364,3040730.136005458
1017,28.537036,-81.378015,83.58,838279.1725395698,-5528514.294212646,3040730.6239739214
1018,28.53704,-81.377906,83.29,838289.6582080096,-5528512.489568924,3040731.014348675
1019,28.537045,-81.377794,83.01,838300.4253884603,-5528510.588540998,3040731.5023170966
1020,28.537049,-81.377681,82.73,838311.2970117527,-5528508.725331753,3040731.892691817
1021,28.537054,-81.377567,82.45,838322.2571650962,-5528506.794998646,3040732.380660197
1022,28.537061,-81.37739,82.17,838339.2803088225,-5528503.837902992,3040733.0638158894
1023,28.537059,-81.37728,81.89,838349.9101862292,-5528502.333338814,3040732.868628553
1024,28.537057,-81.377169,81.61,838360.6365514894,-5528500.814122038,3040732.6734412136
1025,28.537055,-81.37706,81.33,838371.1699329762,-5528499.3241491215,3040732.47825387
1026,28.537053,-81.376953,81.04,838381.5103308473,-5528497.863421168,3040732.283066523
1027,28.537051,-81.376848,80.76,838391.6577452559,-5528496.43193926,3040732.087879172
1028,28.537048,-81.376707,80.48,838405.2867702118,-5528494.526125085,3040731.7950981385
1029,28.537046,-81.376585,80.2,838417.0745158358,-5528492.845836408,3040731.599910778
1030,28.537044,-81.376467,79.92,838428.4762966095,-5528491.224055955,3040731.404723414
1031,28.537041,-81.376348,79.64,838439.9825222221,-5528489.640089227,3040731.111942361
1032,28.537039,-81.376229,79.36,838451.4807871433,-5528488.003627774,3040730.916754988
1033,28.537036,-81.376101,79.08,838463.8554193209,-5528486.287907617,3040730.6239739214
1034,28.537024,-81.375957,78.79,838477.8455138622,-5528484.81024915,3040729.452849571
1035,28.537009,-81.375816,78.51,838491.5700098117,-5528483.533870332,3040727.9889439456
1036,28.536976,-81.37567,78.23,838505.920203605,-5528483.12875433,3040724.7683508354
1037,28.536942,-81.375525,77.95,838520.1818686188,-5528482.790704697,3040721.45016294
1038,28.536909,-81.375381,77.67,838534.339088306,-5528482.414781105,3040718.2295677825
1039,28.53688,-81.375278,77.39,838544.5083779063,-5528482.428989306,3040715.3993469626
1040,28.53684,-81.375184,77.11,838553.8968030087,-5528483.152070385,3040711.49559283
1041,28.536798,-81.375088,76.83,838563.4941302424,-5528483.95080186,3040707.3966493947
1042,28.536757,-81.374991,76.54,838573.179993532,-5528484.682407746,3040703.395298275
1043,28.536715,-81.374893,76.26,838582.9703104099,-5528485.45182785,3040699.296351611
1044,28.536661,-81.374768,75.98,838595.4613772013,-5528486.455688711,3040694.0262749284
1045,28.536661,-81.374651,75.7,838606.7507395358,-5528484.743235713,3040694.0262749284
1046,28.536661,-81.37454,75.42,838617.4611569794,-5528483.118579506,3040694.0262749284
1047,28.536661,-81.374431,75.14,838627.9785908649,-5528481.523176193,3040694.0262749284
1048,28.536661,-81.374325,74.86,838638.2065511828,-5528479.971663873,3040694.0262749284
1049,28.536662,-81.374222,74.58,838648.1370787085,-5528478.411574305,3040694.123868966
1050,28.536662,-81.37412,74.29,838657.979072772,-5528476.918574076,3040694.123868966
1051,28.536662,-81.374014,74.01,838668.2070245711,-5528475.367006253,3040694.123868966
1052,28.537105,-81.378671,4.91,838215.3256055203,-5528520.271100606,3040737.3579363474
1053,28.537204,-81.378677,4.63,838213.9590644643,-5528515.164219961,3040747.019700821
1054,28.5373,-81.378683,4.35,838212.6163886191,-5528510.214737216,3040756.388675884
1055,28.537427,-81.378691,4.07,838210.8341076938,-5528503.667874164,3040768.783036028
1056,28.537533,-81.378698,3.79,838209.315382423,-5528498.208265088,3040779.1279236064
1057,28.537646,-81.378704,3.51,838207.8374567423,-5528492.366702462,3040790.1559526767
1058,28.537761,-81.378715,3.23,838205.8611663025,-5528486.493320723,3040801.37915596
1059,28.537863,-81.378726,2.94,838203.9882982281,-5528481.30205875,3040811.333639055
1060,28.537984,-81.378747,2.66,838200.9993708985,-5528475.260091473,3040823.142376112
1061,28.538086,-81.378804,2.38,838194.6879616487,-5528470.741737416,3040833.096838138
1062,28.538193,-81.378864,2.1,838188.0473117168,-5528466.00488085,3040843.539253632
1063,28.538303,-81.378937,1.82,838180.1284349047,-5528461.300754552,3040854.274436074
1064,28.538543,-81.378999,1.26,838172.2367335552,-5528449.614114991,3040877.696613407
1065,28.538672,-81.379,0.98,838171.1139730623,-5528442.859625211,3040890.2860116777
1066,28.5388,-81.379001,0.69,838169.9991641942,-5528436.157581479,3040902.7778024776
1067,28.538929,-81.379002,0.41,838168.8763957089,-5528429.403035791,3040915.367170038
1068,28.539036,-81.379002,0.13,838168.0251377512,-5528423.788272876,3040925.8095019776
1069,28.53913,-81.379005,359.85,838166.9878339095,-5528418.899547839,3040934.9831306315
1070,28.539229,-81.379008,359.57,838165.9107496338,-5528413.748433668,3040944.644709407
1071,28.53935,-81.379011,359.29,838164.6586365745,-5528407.442852426,3040956.4532933584
1072,28.539466,-81.379015,359.01,838163.3498106091,-5528401.414251323,3040967.773906562
1073,28.539586,-81.379018,358.73,838162.1056474709,-5528395.161096974,3040979.484872622
1074,28.539708,-81.379022,358.44,838160.7490810278,-5528388.817595641,3040991.3910077745
1075,28.539837,-81.379026,358.16,838159.3368205354,-5528382.106738087,3041003.9802668323
1076,28.539969,-81.379029,357.88,838157.9971773609,-5528375.2237954745,3041016.8622834
1077,28.540101,-81.379033,357.6,838156.5610422312,-5528368.355451987,3041029.7442838256
1078,28.540234,-81.379037,357.32,838155.1169476478,-5528361.434602452,3041042.7238588403
1079,28.540463,-81.37904,356.76,838153.005560278,-5528349.461318019,3041065.072111257
1080,28.540566,-81.37904,356.48,838152.186088344,-5528344.056186505,3041075.123929475
1081,28.540672,-81.37904,356.19,838151.3427454676,-5528338.493605322,3041085.468508836
1082,28.540789,-81.37904,355.91,838150.4118825468,-5528332.35375318,3041096.8865701966
1083,28.540897,-81.37904,355.63,838149.552621364,-5528326.686176895,3041107.4263078896
1084,28.540999,-81.37904,355.35,838148.7410941791,-5528321.333447924,3041117.380494677
1085,28.541099,-81.37904,355.07,838147.9454767134,-5528316.085657414,3041127.139491976
1086,28.541204,-81.37904,354.79,838147.1100756264,-5528310.575459254,3041137.38642917
1087,28.541395,-81.379042,354.23,838145.3974599576,-5528300.581355604,3041156.026069688
1088,28.541496,-81.379043,353.94,838144.4973893232,-5528295.2956481045,3041165.882619861
1089,28.54159,-81.379045,353.66,838143.5565235689,-5528290.391903519,3041175.056034304
1090,28.541698,-81.379046,353.38,838142.6007540238,-5528284.738809828,3041185.5956918574
1091,28.541793,-81.379048,353.1,838141.6519276925,-5528279.782554003,3041194.8666779944
1092,28.541896,-81.379049,352.82,838140.7359349482,-5528274.391819998,3041204.918369307
1093,28.542,-81.379051,352.54,838139.7154967792,-5528268.963216887,3041215.067639884
1094,28.542197,-81.379056,351.98,838137.665647992,-5528258.697862439,3041234.292673029
1095,28.542299,-81.379061,351.69,838136.3716573319,-5528253.418051159,3041244.2467369777
1096,28.5424,-81.379065,351.41,838135.1821075702,-5528248.176074141,3041254.103202567
1097,28.542507,-81.37907,351.13,838133.848330787,-5528242.633825845,3041264.545190456
1098,28.542615,-81.379074,350.85,838132.6030814501,-5528237.02444936,3041275.084756261
1099,28.542715,-81.379075,350.57,838131.7109399938,-5528231.7910144,3041284.843603853
1100,28.542811,-81.379074,350.29,838131.0435940527,-5528226.738229807,3041294.212088826
1101,28.542924,-81.379074,350.01,838130.144497371,-5528220.807879948,3041305.239565406
1102,28.543023,-81.379074,349.73,838129.3567905196,-5528215.61224603,3041314.900796228
1103,28.543128,-81.379074,349.44,838128.5213411245,-5528210.101707172,3041325.147546268
1104,28.543237,-81.379074,349.16,838127.6540621081,-5528204.381223382,3041335.784637885
1105,28.543346,-81.379074,348.88,838126.7867800585,-5528198.660719587,3041346.421718496
1106,28.543451,-81.379074,348.6,838125.9513220048,-5528193.150123617,3041356.6684371154
1107,28.54373,-81.379076,348.04,838123.538407095,-5528178.53684872,3041383.895382677
1108,28.543821,-81.379078,347.76,838122.6213651873,-5528173.790197084,3041392.7758403644
1109,28.543912,-81.379079,347.48,838121.8008062504,-5528169.02890346,3041401.6562903784
1110,28.544003,-81.379081,347.19,838120.8837606977,-5528164.282223835,3041410.536732721
1111,28.5441,-81.379082,346.91,838120.0154564622,-5528159.206003991,3041420.002690288
1112,28.544198,-81.379084,346.63,838119.0427085713,-5528154.091912998,3041429.5662261923
1113,28.544291,-81.379085,346.35,838118.2062277975,-5528149.225594726,3041438.641818364
1114,28.544396,-81.379087,346.07,838117.1777768502,-5528143.744087314,3041448.888445055
1115,28.544504,-81.379089,345.79,838116.1254524373,-5528138.105110088,3041459.4278218527
1116,28.544725,-81.379092,345.23,838114.0774945505,-5528126.55004817,3041480.994475878
1117,28.54482,-81.379093,344.94,838113.225088249,-5528121.578678653,3041490.265195602
1118,28.544925,-81.379094,344.66,838112.2931086823,-5528116.082449596,3041500.511770832
1119,28.545039,-81.379095,344.38,838111.2895122152,-5528110.113840326,3041511.6366123734
1120,28.545154,-81.379097,344.1,838110.1814718513,-5528104.107352095,3041522.8590280446
1121,28.545269,-81.379098,343.82,838109.169912044,-5528098.086213758,3041534.0814314624
1122,28.545381,-81.379099,343.54,838108.1822207519,-5528092.22250875,3041545.0110647525
1123,28.545488,-81.3791,343.26,838107.2343127305,-5528086.621209552,3041555.45275713
1124,28.54559,-81.379102,342.98,838106.2297051549,-5528081.29694658,3041565.4065100816
1125,28.545776,-81.379104,342.41,838104.5566810763,-5528071.563858534,3041583.55744653
1126,28.545869,-81.379105,342.13,838103.7201659799,-5528066.697292622,3041592.632902733
1127,28.545983,-81.379106,341.85,838102.7165440505,-5528060.728501807,3041603.757644568
1128,28.546091,-81.379108,341.57,838101.6641806557,-5528055.089235169,3041614.296862567
1129,28.546183,-81.379109,341.29,838100.8356161311,-5528050.275106385,3041623.274706412
1130,28.546304,-81.37911,341.01,838099.776283608,-5528043.93884787,3041635.082510834
1131,28.546396,-81.379112,340.73,838098.8512319586,-5528039.139313616,3041644.060336523
1132,28.546492,-81.379113,340.44,838097.990830898,-5528034.11518917,3041653.4284940986
1133,28.546589,-81.379114,340.16,838097.1224701391,-5528029.038561932,3041662.8942279755
1134,28.546679,-81.379115,339.88,838096.3098099653,-5528024.329330639,3041671.6768598584
1135,28.546792,-81.379117,339.6,838095.2176416941,-5528018.427499149,3041682.7039314844
1136,28.546896,-81.379118,339.32,838094.2935709684,-5528012.983408515,3041692.8527303133
1137,28.547003,-81.379119,339.04,838093.3456248068,-5528007.381835816,3041703.2942724954
1138,28.547118,-81.379121,338.76,838092.237532895,-5528001.37496624,3041714.516478901
1139,28.547212,-81.379122,338.48,838091.3930309362,-5527996.455701435,3041723.6894037304
1140,28.547308,-81.379123,338.19,838090.5326114997,-5527991.4314448135,3041733.057488723
1141,28.547403,-81.379124,337.91,838089.6801476073,-5527986.459661261,3041742.327981092
1142,28.537221,-81.37739,5.61,838338.0072387533,-5528495.442527839,3040748.678790777
1143,28.537323,-81.37739,5.33,838337.195653172,-5528490.090453677,3040758.6333248923
1144,28.537418,-81.37739,5.05,838336.4397622506,-5528485.105662963,3040767.904696037
1145,28.537532,-81.37739,4.77,838335.5326901028,-5528479.123894044,3040779.030330376
1146,28.537657,-81.377391,4.49,838334.4415995864,-5528472.579543438,3040791.2294769995
1147,28.537791,-81.377391,4.21,838333.375383576,-5528465.548285166,3040804.306946106
1148,28.537885,-81.377391,3.93,838332.627438265,-5528460.615891914,3040813.4806831647
1149,28.537979,-81.377391,3.64,838331.8794906975,-5528455.68348378,3040822.65441204
1150,28.538112,-81.377391,3.36,838330.8212206034,-5528448.704625575,3040835.634248486
1151,28.538231,-81.377391,3.08,838329.8743435325,-5528442.460358772,3040847.247772469
1152,28.538335,-81.377392,2.8,838328.9503283246,-5528437.017796497,3040857.397396134
1153,28.538527,-81.377395,2.24,838327.1331135834,-5528426.986823864,3040876.135136578
1154,28.538621,-81.377398,1.96,838326.095683447,-5528422.098208709,3040885.3088095523
1155,28.538719,-81.377401,1.68,838325.0264232454,-5528416.9996835785,3040894.872842876
1156,28.538815,-81.377404,1.39,838323.9730753351,-5528412.006090013,3040904.241683218
1157,28.538935,-81.377408,1.11,838322.6322656537,-5528405.767733969,3040915.9527216423
1158,28.539045,-81.377365,0.83,838325.9059972576,-5528399.366415778,3040926.68782848
1159,28.539141,-81.377367,0.55,838324.9491277955,-5528394.358138506,3040936.0566398324
1160,28.539259,-81.377369,0.27,838323.8171969372,-5528388.19540357,3040947.572458759
1161,28.539389,-81.377371,359.99,838322.5897756196,-5528381.402946699,3040960.259362982
1162,28.539522,-81.377373,359.71,838321.3384785268,-5528374.453035993,3040973.239025717
1163,28.539653,-81.377375,359.43,838320.103092091,-5528367.608046064,3040986.023489536
1164,28.539779,-81.377377,359.14,838318.9074886228,-5528361.025404856,3040998.3199817217
1165,28.539898,-81.377379,358.86,838317.76758338,-5528354.81006703,3041009.9333219486
1166,28.540001,-81.377381,358.58,838316.7549938146,-5528349.434320054,3041019.985194076
1167,28.540116,-81.377383,358.3,838315.6469124861,-5528343.428842025,3041031.208146489
1168,28.540222,-81.377385,358.02,838314.6104455233,-5528337.895628267,3041041.552770037
1169,28.540449,-81.377442,357.46,838307.3043037667,-5528326.817451158,3041063.7058439446
1170,28.540578,-81.377445,357.18,838305.9883239073,-5528320.0918399645,3041076.2950144536
1171,28.540688,-81.377447,356.89,838304.9200211086,-5528314.348634196,3041087.0299538733
1172,28.540797,-81.377449,356.61,838303.8596731907,-5528308.657885242,3041097.667291878
1173,28.540902,-81.377451,356.33,838302.8311530098,-5528303.177025976,3041107.9142584465
1174,28.540995,-81.377452,356.05,838301.9946087942,-5528298.311248194,3041116.9901345926
1175,28.541098,-81.377454,355.77,838300.9819992336,-5528292.935309344,3041127.041902049
1176,28.541194,-81.377456,355.49,838300.0250909841,-5528287.926698112,3041136.41053083
1177,28.541418,-81.37746,354.93,838297.8566216932,-5528276.230123944,3041158.2706314498
1178,28.541538,-81.377461,354.64,838296.8052074197,-5528269.94734601,3041169.9813805176
1179,28.541634,-81.377463,354.36,838295.8482898003,-5528264.938663407,3041179.349970167
1180,28.541727,-81.377464,354.08,838295.0117298919,-5528260.072770707,3041188.425783249
1181,28.541835,-81.377466,353.8,838293.9593144633,-5528254.434309446,3041198.965427095
1182,28.541937,-81.377467,353.52,838293.0511296513,-5528249.096072625,3041208.919525251
1183,28.542044,-81.377469,353.24,838292.0066669773,-5528243.510052421,3041219.361559035
1184,28.54225,-81.377471,352.68,838290.1743691014,-5528232.728529862,3041239.464883931
1185,28.542344,-81.377473,352.39,838289.2333520891,-5528227.824691528,3041248.638232714
1186,28.542443,-81.377474,352.11,838288.3490290325,-5528222.64380721,3041258.2995167314
1187,28.542546,-81.377475,351.83,838287.4328716963,-5528217.252985536,3041268.351146021
1188,28.542655,-81.377476,351.55,838286.4689637405,-5528211.547263642,3041278.9882964096
1189,28.542765,-81.377478,351.27,838285.4006095133,-5528205.803671973,3041289.723024175
1190,28.542874,-81.377479,350.99,838284.4366959613,-5528200.0979098,3041300.360152449
1191,28.542983,-81.377483,350.71,838283.1833239915,-5528194.436019999,3041310.997269716
1192,28.543092,-81.377487,350.43,838281.9299497827,-5528188.774110044,3041321.634375976
1193,28.543199,-81.377491,350.14,838280.6924896196,-5528183.217142558,3041332.0762952683
1194,28.543296,-81.377495,349.86,838279.5346089625,-5528178.184970474,3041341.542325087
1195,28.543388,-81.377498,349.58,838278.5130023557,-5528173.400559864,3041350.5204071696
1196,28.543672,-81.377508,349.02,838275.2880220382,-5528158.642015804,3041378.235306742
1197,28.543784,-81.37751,348.74,838274.203727767,-5528152.793270275,3041389.1651057466
1198,28.543905,-81.377513,348.46,838272.951321624,-5528146.486791725,3041400.9731791117
1199,28.544038,-81.377516,348.18,838271.603412417,-5528139.5504958015,3041413.9522854253
1200,28.544168,-81.377519,347.89,838270.2793745153,-5528132.771618811,3041426.638614105
1201,28.544292,-81.377522,347.61,838269.0030833754,-5528126.307612201,3041438.7394053326
1202,28.544396,-81.377524,347.33,838267.9824412885,-5528120.878616001,3041448.888445055
1203,28.544499,-81.377526,347.05,838266.9697552612,-5528115.50208503,3041458.93988798
1204,28.544719,-81.377528,346.49,838265.02592454,-5528103.984934237,3041480.408956457
1205,28.544816,-81.377527,346.21,838264.3504326888,-5528098.879359934,3041489.8748496766
1206,28.544924,-81.377525,345.93,838263.6838776406,-5528093.18181303,3041500.414184449
1207,28.545048,-81.377524,345.64,838262.793498574,-5528086.65912634,3041512.5148888244
1208,28.545171,-81.377522,345.36,838262.0075571693,-5528080.174267997,3041524.5179928
1209,28.545261,-81.377521,345.08,838261.3877636705,-5528075.436013548,3041533.3007429256
1210,28.545353,-81.37752,344.8,838260.7520506071,-5528070.5927756,3041542.2786575197
1211,28.54546,-81.377518,344.52,838260.0934377661,-5528064.947616387,3041552.720352673
1212,28.545611,-81.377517,344.24,838258.9881546998,-5528057.007713423,3041567.455810963
1213,28.545788,-81.377476,343.68,838261.5352424651,-5528047.117929549,3041584.728473587
1214,28.545911,-81.377477,343.39,838260.4598234991,-5528040.676810021,3041596.7314932314
1215,28.546041,-81.377478,343.11,838259.3286887407,-5528033.868262358,3041609.4175963183
1216,28.546174,-81.377479,342.83,838258.1736731668,-5528026.902227251,3041622.3964394256
1217,28.546308,-81.37748,342.55,838257.0106943719,-5528019.883675775,3041635.4728512447
1218,28.546441,-81.377482,342.27,838255.7591881916,-5528012.932211115,3041648.45166145
1219,28.54657,-81.377485,341.99,838254.4430321124,-5528006.205294848,3041661.0401158407
1220,28.546691,-81.377489,341.71,838253.0940629935,-5527999.912878292,3041672.847876876
1221,28.546803,-81.377493,341.43,838251.8167225767,-5527994.092823405,3041683.777362604
1222,28.546906,-81.377496,341.14,838250.707493141,-5527988.730505062,3041693.8285758267
1223,28.547021,-81.3775,340.86,838249.4062707451,-5527982.752946116,3041705.0507925674
1224,28.547132,-81.377501,340.58,838248.42632655,-5527976.941425923,3041715.8826597137
1225,28.547226,-81.3775,340.3,838247.774647804,-5527971.992922416,3041725.055583324
1226,28.547316,-81.377499,340.02,838247.1548033769,-5527967.254357046,3041733.8381620874
1227,28.54741,-81.377498,339.74,838246.5031198731,-5527962.305824462,3041743.011069672
1228,28.537129,-81.375818,6.77,838490.422056231,-5528477.266648591,3040739.7001831145
1229,28.537236,-81.375821,6.49,838489.2810653478,-5528471.696160544,3040750.1426934577
1230,28.53734,-81.375823,6.21,838488.2604365859,-5528466.268432375,3040760.292412974
1231,28.537442,-81.375826,5.93,838487.1592319905,-5528460.960263063,3040770.2469358454
1232,28.537541,-81.375828,5.65,838486.1783897133,-5528455.794856448,3040779.9086694163
1233,28.537633,-81.37583,5.37,838485.2532529965,-5528450.996735252,3040788.8872419703
1234,28.537755,-81.375833,5.09,838483.9928768595,-5528444.63907744,3040800.7935978305
1235,28.53786,-81.375835,4.8,838482.9642781031,-5528439.158785927,3040811.0408602776
1236,28.53797,-81.375838,4.52,838481.799395941,-5528433.430748696,3040821.7760766502
1237,28.53806,-81.37584,4.24,838480.8901674513,-5528428.737505611,3040830.5594271645
1238,28.538158,-81.375842,3.96,838479.9172703056,-5528423.624468143,3040840.1235114126
1239,28.538268,-81.375845,3.68,838478.7523812911,-5528417.896375442,3040850.858697421
1240,28.538542,-81.37585,3.12,838476.0893284334,-5528403.591941899,3040877.5990211125
1241,28.538636,-81.375852,2.84,838475.1482549148,-5528398.688718189,3040886.772692781
1242,28.538745,-81.375854,2.55,838474.0878019455,-5528392.9983759895,3040897.4102379773
1243,28.538857,-81.375856,2.27,838473.0034707496,-5528387.150592407,3040908.340548184
1244,28.538951,-81.375857,1.99,838472.1588792306,-5528382.232684545,3040917.514192424
1245,28.539061,-81.375859,1.71,838471.0904599853,-5528376.48981023,3040928.2492976314
1246,28.539193,-81.37586,1.43,838469.9434368955,-5528369.577846381,3040941.131409085
1247,28.5393,-81.375861,1.15,838468.9953756669,-5528363.97771663,3040951.573714857
1248,28.539406,-81.375861,0.87,838468.1517584325,-5528358.415408238,3040961.918418531
1249,28.539515,-81.375862,0.59,838467.1877742893,-5528352.710290304,3040972.555885982
1250,28.539627,-81.375862,0.3,838466.2963990024,-5528346.833093135,3040983.4861163013
1251,28.539739,-81.375863,0.02,838465.3085327597,-5528340.97050882,3040994.4163350016
1252,28.539846,-81.375863,359.74,838464.4569450569,-5528335.355646596,3041004.8585866564
1253,28.539941,-81.375864,359.46,838463.6043724981,-5528330.38510634,3041014.1297357795
1254,28.540056,-81.375864,359.18,838462.6891087415,-5528324.350401423,3041025.352694585
1255,28.54016,-81.375865,358.9,838461.7649016775,-5528318.907543891,3041035.502142433
1256,28.540267,-81.375865,358.62,838460.9133026653,-5528313.292605778,3041045.9443523586
1257,28.540483,-81.375867,358.05,838459.0012038503,-5528301.986986434,3041067.0239213887
1258,28.540575,-81.375867,357.77,838458.2689806321,-5528297.159140271,3041076.0022432217
1259,28.540674,-81.375868,357.49,838457.3845554665,-5528291.978575909,3041085.6636894783
1260,28.540792,-81.375869,357.21,838456.3489067709,-5528285.80093171,3041097.179340834
1261,28.540919,-81.37587,356.93,838455.2416233397,-5528279.150968883,3041109.5732901683
1262,28.541015,-81.37587,356.65,838454.477553854,-5528274.113145517,3041118.941934868
1263,28.541121,-81.375871,356.37,838453.5374045742,-5528268.565164628,3041129.286470139
1264,28.541231,-81.375872,356.09,838452.5654161298,-5528262.807253716,3041140.0213542264
1265,28.541343,-81.375873,355.8,838451.5775064956,-5528256.944366476,3041150.9514065078
1266,28.54145,-81.375874,355.52,838450.6293897502,-5528251.343848804,3041161.393499172
1267,28.541557,-81.375875,355.24,838449.6812702763,-5528245.743311821,3041171.83558123
1268,28.541664,-81.375876,354.96,838448.7331480726,-5528240.142755526,3041182.2776526823
1269,28.541769,-81.375877,354.68,838447.8009416535,-5528234.64713728,3041192.524534917
1270,28.54187,-81.375878,354.4,838446.9005697346,-5528229.361415844,3041202.3810500973
1271,28.541984,-81.375879,354.12,838445.8967244042,-5528223.393449814,3041213.5062142937
1272,28.542089,-81.37588,353.84,838444.9645099846,-5528217.897774892,3041223.753065402
1273,28.542197,-81.375881,353.55,838444.008414857,-5528212.244643182,3041234.292673029
1274,28.542288,-81.375883,353.27,838443.0911410844,-5528207.498278035,3041243.1732599568
1275,28.542388,-81.375886,352.99,838442.0057455512,-5528202.294215034,3041252.9321378428
1276,28.5425,-81.37589,352.71,838440.7283496228,-5528196.475009834,3041263.8620700766
1277,28.542622,-81.375894,352.43,838439.3713567418,-5528190.130982273,3041275.767875894
1278,28.542747,-81.375897,352.15,838438.0869674989,-5528183.6148550045,3041287.966433126
1279,28.542872,-81.375901,351.87,838436.7060900567,-5528177.113334786,3041300.1649758825
1280,28.542991,-81.375904,351.59,838435.4694515765,-5528170.912039102,3041311.777975137
1281,28.543101,-81.375907,351.3,838434.3044462574,-5528165.1830478525,3041322.5126686613
1282,28.543199,-81.375909,351.02,838433.3314381499,-5528160.069175913,3041332.0762952683
1283,28.54329,-81.375911,350.74,838432.414145243,-5528155.322656492,3041340.9567977223
1284,28.543407,-81.375914,350.46,838431.1934155715,-5528149.22623954,3041352.374575318
1285,28.543514,-81.375916,350.18,838430.1487640099,-5528143.639982365,3041362.8164633843
1286,28.545767,-81.375921,343.99,838411.7325781536,-5528025.467778793,3041582.6791761494
1287,28.545864,-81.375911,343.71,838411.9252555798,-5528020.23035503,3041592.144975185
1288,28.545965,-81.375901,343.43,838412.0860875818,-5528014.78297255,3041602.001107184
1289,28.546069,-81.375903,343.15,838411.0652505275,-5528009.353711771,3041612.1499857027
1290,28.546176,-81.375914,342.87,838409.1521932135,-5528003.898671482,3041622.5916098733
1291,28.546281,-81.375926,342.59,838407.1585740527,-5527998.563216917,3041632.838053187
1292,28.546383,-81.37594,342.3,838404.9958721132,-5527993.414468431,3041642.791731195
1293,28.546477,-81.375967,342.02,838401.6425923218,-5527988.87582213,3041651.96472004
1294,28.546564,-81.376009,341.74,838396.8978143157,-5527984.924058426,3041660.454606676
1295,28.546649,-81.376061,341.46,838391.2041465839,-5527981.223578787,3041668.7493167315
1296,28.546733,-81.376119,341.18,838384.9395562605,-5527977.663363768,3041676.9464353863
1297,28.546841,-81.376208,340.9,838375.4930043858,-5527973.297041674,3041687.485578336
1298,28.546908,-81.37628,340.62,838368.0130148531,-5527970.833919802,3041694.023744918
1299,28.546975,-81.376352,340.34,838360.5330316869,-5527968.370780299,3041700.5619073417
1300,28.547073,-81.376458,340.05,838349.5259314422,-5527964.777993308,3041710.1251822016
1301,28.547138,-81.37653,339.77,838342.0618840457,-5527962.419785926,3041716.468165721
1302,28.547216,-81.376603,339.49,838334.3978819773,-5527959.393849868,3041724.0797407757
1303,28.547308,-81.376668,339.21,838327.3942965221,-5527955.516007008,3041733.057488723
1304,28.538427,-81.374337,2.7,838622.9920387577,-5528387.482904806,3040866.3759010243
1305,28.53852,-81.374338,6.2,838622.1552866246,-5528382.617560461,3040875.451990391
1306,28.53862,-81.374339,5.92,838621.2628134385,-5528377.384889434,3040885.21121733
1307,28.538729,-81.37434,5.64,838620.2986989113,-5528371.679941495,3040895.8487641425
1308,28.538848,-81.374341,5.36,838619.2549823988,-5528365.450238143,3040907.4622201147
1309,28.538948,-81.374342,5.08,838618.3625014094,-5528360.217511787,3040917.221416671
1310,28.539096,-81.374343,4.8,838617.0879394097,-5528352.466020238,3040931.665010574
